,Id,Date,Calories,Steps,VeryActiveMinutes,LightlyActiveMinutes,FairlyActiveMinutes,SedentaryMinutes,VeryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,SedentaryActiveDistance,TotalTimeInBed,TotalMinutesAsleep,TotalSleepRecords
256,2347167796,2016-04-21,2048,10080,23,208,26,761,1.850000024,3.380000114,1.529999971,0.0,484.0,460.0,1.0
257,2347167796,2016-04-22,1946,7804,9,206,27,781,0.560000002,2.920000076,1.679999948,0.0,461.0,405.0,1.0
258,2347167796,2016-04-23,2629,16901,32,360,35,591,2.779999971,7.150000095,1.450000048,0.0,386.0,374.0,1.0
259,2347167796,2016-04-24,2187,9471,0,360,0,584,0.0,6.260000229,0.0,0.0,459.0,442.0,1.0
260,2347167796,2016-04-25,2095,9482,15,277,11,653,1.269999981,4.599999905,0.519999981,0.0,471.0,433.0,1.0
261,2347167796,2016-04-26,1861,5980,0,227,0,732,0.0,3.950000048,0.0,0.0,490.0,436.0,1.0
262,2347167796,2016-04-27,2194,11423,26,295,9,623,1.860000014,5.320000172,0.400000006,0.0,499.0,448.0,1.0
263,2347167796,2016-04-28,1854,5439,0,229,0,764,0.0,3.599999905,0.0,0.0,450.0,408.0,1.0
264,2347167796,2016-04-29,403,42,0,4,0,2,0.0,0.029999999,0.0,0.0,473.0,411.0,1.0
265,2873212765,2016-04-12,1982,8796,2,356,21,1061,0.109999999,4.880000114,0.930000007,0.0,,,
266,2873212765,2016-04-13,2004,7618,0,404,8,1028,0.0,4.880000114,0.219999999,0.02,,,
267,2873212765,2016-04-14,1893,7910,0,331,0,1109,0.0,5.320000172,0.0,0.0,,,
268,2873212765,2016-04-15,2063,8482,0,448,0,992,0.0,5.690000057,0.0,0.01,,,
269,2873212765,2016-04-16,2148,9685,47,305,1,1087,3.109999895,3.50999999,0.02,0.01,,,
270,2873212765,2016-04-17,1529,2524,0,160,8,1272,0.0,1.340000033,0.349999994,0.0,,,
271,2873212765,2016-04-18,1890,7762,1,311,6,1122,0.07,4.889999866,0.280000001,0.0,,,
272,2873212765,2016-04-19,1956,7948,0,389,0,1051,0.0,5.360000134,0.0,0.0,,,
273,2873212765,2016-04-20,2094,9202,22,378,5,1035,1.50999999,4.659999847,0.119999997,0.01,,,
274,2873212765,2016-04-21,1970,8859,2,371,10,1057,0.129999995,5.46999979,0.370000005,0.01,,,
275,2873212765,2016-04-22,2241,7286,46,366,0,1028,0.460000008,4.420000076,0.0,0.02,,,
276,2873212765,2016-04-23,2021,9317,28,330,5,1077,2.089999914,4.019999981,0.230000004,0.01,,,
277,2873212765,2016-04-24,1898,6873,46,190,1,1203,3.0,1.620000005,0.059999999,0.0,,,
278,2873212765,2016-04-25,1907,7373,0,359,0,1081,0.0,4.949999809,0.0,0.0,,,
279,2873212765,2016-04-26,1882,8242,2,309,5,1124,0.119999997,5.239999771,0.180000007,0.0,,,
280,2873212765,2016-04-27,1966,3516,46,197,0,1197,0.0,2.359999895,0.0,0.0,,,
281,2873212765,2016-04-28,1835,7913,28,213,7,1192,2.160000086,2.910000086,0.340000004,0.0,,,
282,2873212765,2016-04-29,1780,7365,20,206,23,1191,1.360000014,2.180000067,1.409999967,0.0,,,
283,2873212765,2016-04-30,1830,8452,5,248,20,1167,0.330000013,4.260000229,1.080000043,0.01,,,
284,2873212765,2016-05-01,1739,7399,7,196,18,1219,0.49000001,3.440000057,1.039999962,0.0,,,
285,2873212765,2016-05-02,1878,7525,0,334,7,1099,0.0,4.829999924,0.209999993,0.02,,,
286,2873212765,2016-05-03,1906,7412,1,363,6,1070,0.059999999,4.659999847,0.25,0.01,,,
287,2873212765,2016-05-04,2015,8278,0,420,0,1020,0.0,5.559999943,0.0,0.0,,,
288,2873212765,2016-05-05,1971,8314,13,311,23,1093,0.779999971,4.03000021,0.800000012,0.0,,,
289,2873212765,2016-05-06,1910,7063,0,370,5,1065,0.0,4.610000134,0.119999997,0.01,,,
290,2873212765,2016-05-07,1897,4940,75,52,11,1302,2.279999971,0.550000012,0.550000012,0.0,,,
291,2873212765,2016-05-08,2096,8168,46,326,0,1068,2.900000095,2.640000105,0.0,0.0,,,
292,2873212765,2016-05-09,1906,7726,0,345,0,1095,0.0,5.190000057,0.0,0.0,,,
293,2873212765,2016-05-10,1962,8275,0,373,0,1067,0.0,5.550000191,0.0,0.01,,,
294,2873212765,2016-05-11,1826,6440,0,319,0,1121,0.0,4.320000172,0.0,0.01,,,
295,2873212765,2016-05-12,1431,7566,0,268,0,720,0.0,5.110000134,0.0,0.0,,,
296,3372868164,2016-04-12,1788,4747,0,280,0,1160,0.0,3.230000019,0.0,0.01,,,
297,3372868164,2016-04-13,2093,9715,16,371,8,1045,0.99000001,5.269999981,0.340000004,0.02,,,
298,3372868164,2016-04-14,2065,8844,6,370,25,1039,0.340000004,4.650000095,1.029999971,0.01,,,
299,3372868164,2016-04-15,1908,7451,0,335,0,1105,0.0,5.059999943,0.0,0.02,,,
300,3372868164,2016-04-16,1908,6905,0,356,0,1084,0.0,4.699999809,0.0,0.029999999,,,
301,3372868164,2016-04-17,1964,8199,11,322,2,1105,1.409999967,4.360000134,0.100000001,0.01,,,
302,3372868164,2016-04-18,2014,6798,20,343,7,1070,1.080000043,3.349999905,0.200000003,0.0,,,
303,3372868164,2016-04-19,1985,7711,0,376,0,1064,0.0,5.239999771,0.0,0.02,,,
304,3372868164,2016-04-20,1867,4880,15,274,3,1148,0.839999974,2.380000114,0.090000004,0.02,,,
305,3372868164,2016-04-21,2124,8857,18,376,9,1037,1.149999976,4.639999866,0.25999999,0.01,,,
306,3372868164,2016-04-22,1669,3843,0,206,0,1234,0.0,2.609999895,0.0,0.01,,,
307,3372868164,2016-04-23,1995,7396,20,303,2,1115,1.399999976,3.579999924,0.079999998,0.0,,,
308,3372868164,2016-04-24,1921,6731,14,292,7,1127,0.889999986,3.49000001,0.189999998,0.02,,,
309,3372868164,2016-04-25,2010,5995,0,416,0,1024,0.0,4.090000153,0.0,0.0,,,
310,3372868164,2016-04-26,2057,8283,22,333,2,1083,1.850000024,3.869999886,0.050000001,0.01,,,
311,3372868164,2016-04-27,2095,7904,24,346,13,1057,1.580000043,3.190000057,0.629999995,0.01,,,
312,3372868164,2016-04-28,1972,5512,0,385,0,1055,0.0,3.75999999,0.0,0.0,,,
313,3372868164,2016-04-29,2044,9135,0,402,0,1038,0.0,6.21999979,0.0,0.01,,,
314,3372868164,2016-04-30,1946,5250,17,300,4,1119,1.059999943,2.420000076,0.090000004,0.01,,,
315,3372868164,2016-05-01,1237,3077,0,172,0,842,0.0,2.089999914,0.0,0.0,,,
316,3977333714,2016-04-12,1450,8856,44,131,19,777,3.059999943,2.00999999,0.910000026,0.0,469.0,274.0,1.0
317,3977333714,2016-04-13,1495,10035,31,153,46,754,2.029999971,2.549999952,2.130000114,0.0,456.0,295.0,2.0
318,3977333714,2016-04-14,1433,7641,5,214,23,801,0.319999993,3.819999933,0.970000029,0.0,397.0,291.0,1.0
319,3977333714,2016-04-15,1468,9010,15,183,42,644,1.049999952,3.25999999,1.75,0.0,556.0,424.0,1.0
320,3977333714,2016-04-16,1625,13459,31,153,83,663,2.029999971,2.970000029,4.0,0.0,510.0,283.0,1.0
321,3977333714,2016-04-17,1529,10415,11,205,58,600,0.699999988,3.920000076,2.349999905,0.0,566.0,381.0,1.0
322,3977333714,2016-04-18,1584,11663,4,214,95,605,0.25,3.819999933,3.730000019,0.0,522.0,412.0,2.0
323,3977333714,2016-04-19,1638,12414,19,221,67,738,2.24000001,3.960000038,2.450000048,0.0,395.0,219.0,1.0
324,3977333714,2016-04-20,1554,11658,2,164,98,845,0.200000003,3.279999971,4.349999905,0.0,305.0,152.0,2.0
325,3977333714,2016-04-21,1397,6093,0,242,0,712,0.0,4.059999943,0.0,0.0,512.0,332.0,1.0
326,3977333714,2016-04-22,1481,8911,33,188,12,731,2.329999924,3.059999943,0.579999983,0.0,476.0,355.0,1.0
327,3977333714,2016-04-23,1638,12058,0,252,92,724,0.0,3.849999905,4.21999979,0.0,372.0,235.0,1.0
328,3977333714,2016-04-24,1655,14112,30,129,95,660,3.269999981,2.170000076,4.559999943,0.0,526.0,310.0,1.0
329,3977333714,2016-04-25,1570,11177,50,133,9,781,5.619999886,2.410000086,0.430000007,0.0,467.0,262.0,1.0
330,3977333714,2016-04-26,1551,11388,7,170,95,797,0.449999988,2.950000048,4.21999979,0.0,371.0,250.0,1.0
331,3977333714,2016-04-27,1377,7193,0,176,10,714,0.0,4.619999886,0.419999987,0.0,540.0,349.0,1.0
332,3977333714,2016-04-28,1407,7114,15,190,8,804,1.370000005,3.220000029,0.289999992,0.0,423.0,261.0,1.0
333,3977333714,2016-04-29,1545,10645,36,150,32,744,3.74000001,2.710000038,1.299999952,0.0,478.0,333.0,1.0
334,3977333714,2016-04-30,1650,13238,43,194,52,687,3.690000057,3.410000086,2.099999905,0.0,382.0,237.0,1.0
335,3977333714,2016-05-01,1501,10414,41,124,40,691,2.670000076,2.410000086,1.980000019,0.0,626.0,383.0,1.0
336,3977333714,2016-05-02,1760,16520,24,176,143,713,1.539999962,3.019999981,6.480000019,0.0,384.0,230.0,1.0
337,3977333714,2016-05-03,1710,14335,47,258,41,594,3.319999933,4.53000021,1.74000001,0.0,500.0,292.0,1.0
338,3977333714,2016-05-04,1628,13559,14,142,96,852,1.809999943,2.890000105,4.579999924,0.0,336.0,213.0,1.0
339,3977333714,2016-05-05,1618,12312,14,178,88,680,1.75999999,2.710000038,4.110000134,0.0,480.0,318.0,1.0
340,3977333714,2016-05-06,1590,11677,29,168,55,676,3.109999895,2.670000076,2.50999999,0.0,512.0,323.0,1.0
341,3977333714,2016-05-07,1574,11550,0,208,86,703,0.0,3.589999914,4.130000114,0.0,443.0,237.0,1.0
342,3977333714,2016-05-08,1633,13585,9,171,116,688,0.680000007,3.170000076,5.239999771,0.0,456.0,259.0,2.0
343,3977333714,2016-05-09,1667,14687,8,151,122,1159,0.769999981,3.549999952,5.599999905,0.0,,,
344,3977333714,2016-05-10,1630,13072,1,196,115,676,0.07,3.309999943,5.400000095,0.0,452.0,312.0,1.0
345,3977333714,2016-05-11,52,746,4,9,0,13,0.370000005,0.129999995,0.0,0.0,,,
346,4020332650,2016-04-12,3654,8539,4,331,15,712,0.150000006,5.679999828,0.239999995,0.0,541.0,501.0,1.0
347,4020332650,2016-04-13,1981,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
348,4020332650,2016-04-14,2011,108,0,3,0,1437,0.0,0.029999999,0.0,0.0,,,
349,4020332650,2016-04-15,2951,1882,36,87,18,1299,0.209999993,0.769999981,0.360000014,0.0,,,
350,4020332650,2016-04-16,3051,1982,65,55,21,1222,0.449999988,0.589999974,0.370000005,0.0,77.0,77.0,1.0
351,4020332650,2016-04-17,1990,16,0,2,0,1438,0.0,0.01,0.0,0.0,,,
352,4020332650,2016-04-18,1995,62,0,2,0,1438,0.0,0.039999999,0.0,0.0,,,
353,4020332650,2016-04-19,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
354,4020332650,2016-04-20,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
355,4020332650,2016-04-21,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
356,4020332650,2016-04-22,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
357,4020332650,2016-04-23,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
358,4020332650,2016-04-24,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
359,4020332650,2016-04-25,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
360,4020332650,2016-04-26,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
361,4020332650,2016-04-27,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
362,4020332650,2016-04-28,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
363,4020332650,2016-04-29,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
364,4020332650,2016-04-30,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
365,4020332650,2016-05-01,1980,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
366,4020332650,2016-05-02,2207,475,0,31,11,1350,0.0,0.289999992,0.039999999,0.0,,,
367,4020332650,2016-05-03,2828,4496,0,174,0,950,0.0,3.150000095,0.0,0.050000001,332.0,322.0,1.0
368,4020332650,2016-05-04,3879,10252,13,346,46,531,0.670000017,5.579999924,1.039999962,0.0,536.0,478.0,1.0
369,4020332650,2016-05-05,3429,11728,38,196,42,916,2.619999886,4.039999962,1.679999948,0.07,248.0,226.0,1.0
370,4020332650,2016-05-06,2704,4369,0,177,0,855,0.0,3.099999905,0.0,0.01,408.0,385.0,1.0
371,4020332650,2016-05-07,2975,6132,0,184,0,1256,0.0,3.579999924,0.0,0.0,,,
372,4020332650,2016-05-08,3089,5862,0,263,0,775,0.0,4.150000095,0.0,0.0,402.0,364.0,1.0
373,4020332650,2016-05-09,2785,4556,3,173,5,1225,0.200000003,2.940000057,0.119999997,0.0,,,
374,4020332650,2016-05-10,2926,5546,0,206,0,774,0.0,3.869999886,0.0,0.039999999,494.0,442.0,1.0
375,4020332650,2016-05-11,2645,3689,2,134,8,1296,0.109999999,2.329999924,0.170000002,0.0,,,
376,4020332650,2016-05-12,1120,590,0,21,0,721,0.0,0.409999996,0.0,0.0,,,
377,4057192912,2016-04-12,2286,5394,0,164,0,1276,0.0,3.940000057,0.0,0.0,,,
378,4057192912,2016-04-13,2306,5974,0,160,0,1280,0.0,4.369999886,0.0,0.0,,,
379,4057192912,2016-04-14,1776,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
380,4057192912,2016-04-15,1527,3984,3,88,6,873,0.209999993,2.440000057,0.25999999,0.0,,,
381,4319703577,2016-04-12,2115,7753,0,0,0,1440,0.0,0.0,0.0,0.0,,,
382,4319703577,2016-04-13,2135,8204,8,96,15,1234,0.529999971,1.309999943,0.589999974,0.0,,,
383,4319703577,2016-04-14,2302,10210,1,339,9,589,0.109999999,6.440000057,0.330000013,0.0,557.0,535.0,1.0
384,4319703577,2016-04-15,1985,5664,0,228,0,752,0.0,3.799999952,0.0,0.0,491.0,465.0,1.0
385,4319703577,2016-04-16,1884,4744,0,194,0,724,0.0,3.180000067,0.0,0.0,522.0,506.0,1.0
386,4319703577,2016-04-17,1464,29,0,3,0,1363,0.0,0.02,0.0,0.0,,,
387,4319703577,2016-04-18,1632,2276,1,58,9,824,0.07,1.120000005,0.330000013,0.0,551.0,515.0,1.0
388,4319703577,2016-04-19,2200,8925,0,311,0,604,0.0,5.989999771,0.0,0.0,498.0,461.0,2.0
389,4319703577,2016-04-20,2220,8954,0,306,18,671,0.0,5.309999943,0.680000007,0.0,543.0,523.0,1.0
390,4319703577,2016-04-21,1792,3702,0,34,0,1265,0.0,0.349999994,0.0,0.0,65.0,59.0,1.0
391,4319703577,2016-04-22,1886,4500,1,176,19,709,0.059999999,2.150000095,0.810000002,0.0,550.0,533.0,1.0
392,4319703577,2016-04-23,1945,4935,0,233,0,546,0.0,3.309999943,0.0,0.0,722.0,692.0,1.0
393,4319703577,2016-04-24,1880,4081,1,191,5,692,0.059999999,2.470000029,0.200000003,0.0,501.0,467.0,1.0
394,4319703577,2016-04-25,2314,9259,0,390,8,544,0.0,5.929999828,0.280000001,0.0,506.0,488.0,1.0
395,4319703577,2016-04-26,2236,9899,8,288,21,649,0.569999993,5.150000095,0.920000017,0.0,516.0,505.0,1.0
396,4319703577,2016-04-27,2324,10780,6,300,47,680,0.409999996,4.909999847,1.919999957,0.0,307.0,286.0,1.0
397,4319703577,2016-04-28,2367,10817,13,359,8,552,1.00999999,5.940000057,0.330000013,0.0,522.0,497.0,1.0
398,4319703577,2016-04-29,2175,7990,6,289,18,624,0.449999988,4.119999886,0.790000021,0.0,546.0,523.0,1.0
399,4319703577,2016-04-30,2092,8221,6,196,38,695,0.400000006,3.50999999,1.610000014,0.0,516.0,490.0,1.0
400,4319703577,2016-05-01,1593,1251,0,67,0,836,0.0,0.839999974,0.0,0.0,500.0,484.0,1.0
401,4319703577,2016-05-02,2270,9261,0,344,11,585,0.0,5.710000038,0.439999998,0.0,506.0,478.0,1.0
402,4319703577,2016-05-03,2235,9648,8,287,26,669,0.579999983,4.829999924,1.070000052,0.0,512.0,474.0,1.0
403,4319703577,2016-05-04,2282,10429,8,313,13,1106,0.589999974,5.849999905,0.579999983,0.0,,,
404,4319703577,2016-05-05,2530,13658,27,328,34,957,2.630000114,5.449999809,1.409999967,0.0,,,
405,4319703577,2016-05-06,2266,9524,6,314,11,692,0.409999996,5.460000038,0.469999999,0.0,491.0,450.0,1.0
406,4319703577,2016-05-07,2158,7937,3,279,28,586,0.189999998,4.079999924,1.049999952,0.0,530.0,507.0,1.0
407,4319703577,2016-05-08,1792,3672,0,153,0,603,0.0,2.460000038,0.0,0.0,638.0,602.0,1.0
408,4319703577,2016-05-09,2345,10378,2,374,14,490,0.140000001,6.25,0.560000002,0.0,565.0,535.0,1.0
409,4319703577,2016-05-10,2260,9487,3,329,12,555,0.209999993,5.699999809,0.460000008,0.0,517.0,487.0,1.0
410,4319703577,2016-05-11,2232,9129,3,311,18,574,0.200000003,5.179999828,0.74000001,0.0,558.0,529.0,1.0
411,4319703577,2016-05-12,257,17,0,2,0,0,0.0,0.01,0.0,0.0,321.0,302.0,1.0
412,4388161847,2016-04-12,2955,10122,0,0,0,1440,0.0,0.0,0.0,0.0,,,
413,4388161847,2016-04-13,3092,10993,1,150,14,1275,0.059999999,3.880000114,0.629999995,0.0,,,
414,4388161847,2016-04-14,2998,8863,10,219,35,945,0.129999995,5.619999886,1.070000052,0.0,,,
415,4388161847,2016-04-15,3066,8758,0,299,0,837,0.0,6.730000019,0.0,0.0,526.0,499.0,1.0
416,4388161847,2016-04-16,3073,6580,6,253,9,609,0.209999993,4.449999809,0.400000006,0.0,448.0,426.0,2.0
417,4388161847,2016-04-17,2572,4660,0,201,0,721,0.0,3.579999924,0.0,0.0,641.0,619.0,2.0
418,4388161847,2016-04-18,3274,11009,27,239,8,1017,3.559999943,5.139999866,0.400000006,0.0,104.0,99.0,1.0
419,4388161847,2016-04-19,3015,10181,20,249,16,704,1.370000005,5.769999981,0.689999998,0.0,338.0,329.0,1.0
420,4388161847,2016-04-20,3083,10553,19,228,42,696,1.100000024,5.289999962,1.720000029,0.0,451.0,421.0,1.0
421,4388161847,2016-04-21,3069,10055,7,272,12,853,0.370000005,6.980000019,0.389999986,0.0,458.0,442.0,1.0
422,4388161847,2016-04-22,3544,12139,77,220,25,945,3.299999952,4.920000076,1.110000014,0.0,85.0,82.0,1.0
423,4388161847,2016-04-23,3306,13236,58,215,5,749,4.5,5.349999905,0.319999993,0.0,501.0,478.0,1.0
424,4388161847,2016-04-24,2885,10243,14,239,8,584,1.080000043,6.300000191,0.50999999,0.0,595.0,552.0,3.0
425,4388161847,2016-04-25,3288,12961,11,301,31,1054,0.730000019,7.840000153,1.399999976,0.0,,,
426,4388161847,2016-04-26,2929,9461,14,224,23,673,0.939999998,5.269999981,1.059999943,0.0,346.0,319.0,1.0
427,4388161847,2016-04-27,3074,11193,11,241,48,684,0.699999988,5.389999866,2.50999999,0.0,500.0,439.0,1.0
428,4388161847,2016-04-28,2969,10074,19,234,9,878,1.289999962,6.03000021,0.430000007,0.0,458.0,428.0,1.0
429,4388161847,2016-04-29,2979,9232,13,236,16,1175,0.800000012,5.420000076,0.889999986,0.0,,,
430,4388161847,2016-04-30,3283,12533,14,300,43,537,0.699999988,6.940000057,2.0,0.0,430.0,409.0,2.0
431,4388161847,2016-05-01,2926,10255,12,241,15,579,1.00999999,6.199999809,0.680000007,0.0,597.0,547.0,1.0
432,4388161847,2016-05-02,3147,10096,33,204,4,935,3.769999981,4.550000191,0.079999998,0.0,376.0,368.0,2.0
433,4388161847,2016-05-03,3290,12727,18,306,18,984,1.129999995,7.880000114,0.779999971,0.0,,,
434,4388161847,2016-05-04,3162,12375,35,251,21,632,2.789999962,5.800000191,0.930000007,0.0,414.0,390.0,1.0
435,4388161847,2016-05-05,2899,9603,12,199,39,896,0.629999995,5.090000153,1.669999957,0.0,495.0,471.0,1.0
436,4388161847,2016-05-05,2899,9603,12,199,39,896,0.629999995,5.090000153,1.669999957,0.0,495.0,471.0,1.0
437,4388161847,2016-05-06,3425,13175,33,262,45,1100,2.109999895,5.929999828,2.089999914,0.0,,,
438,4388161847,2016-05-07,4022,22770,120,260,56,508,9.449999809,5.329999924,2.769999981,0.0,496.0,472.0,1.0
439,4388161847,2016-05-08,3934,17298,107,178,38,576,9.890000343,3.230000019,1.25999999,0.0,541.0,529.0,2.0
440,4388161847,2016-05-09,3013,10218,6,258,19,1020,0.340000004,6.789999962,0.730000019,0.0,65.0,62.0,1.0
441,4388161847,2016-05-10,3061,10299,13,267,14,648,0.810000002,6.460000038,0.649999976,0.0,375.0,354.0,1.0
442,4388161847,2016-05-11,2954,10201,8,256,18,858,0.529999971,6.53000021,0.790000021,0.0,494.0,469.0,1.0
443,4388161847,2016-05-12,1623,3369,0,108,0,825,0.0,2.589999914,0.0,0.0,,,
444,4445114986,2016-04-12,2113,3276,0,196,0,787,0.0,2.200000048,0.0,0.0,457.0,429.0,2.0
445,4445114986,2016-04-13,2095,2961,0,194,0,840,0.0,1.99000001,0.0,0.0,406.0,370.0,2.0
446,4445114986,2016-04-14,2194,3974,0,231,0,717,0.0,2.670000076,0.0,0.0,492.0,441.0,1.0
447,4445114986,2016-04-15,2496,7198,0,350,0,711,0.0,4.829999924,0.0,0.0,379.0,337.0,2.0
448,4445114986,2016-04-16,2180,3945,0,225,0,716,0.0,2.650000095,0.0,0.0,499.0,462.0,1.0
449,4445114986,2016-04-17,1933,2268,0,114,0,1219,0.0,1.519999981,0.0,0.0,107.0,98.0,1.0
450,4445114986,2016-04-18,2248,6155,25,162,6,1247,2.0,1.950000048,0.289999992,0.0,,,
451,4445114986,2016-04-19,1954,2064,0,121,0,895,0.0,1.389999986,0.0,0.0,424.0,388.0,2.0
452,4445114986,2016-04-20,1974,2072,0,137,0,841,0.0,1.389999986,0.0,0.0,462.0,439.0,1.0
453,4445114986,2016-04-21,2150,3809,0,215,0,756,0.0,2.539999962,0.0,0.0,469.0,436.0,1.0
454,4445114986,2016-04-22,2432,6831,0,317,0,706,0.0,4.579999924,0.0,0.0,417.0,388.0,1.0
455,4445114986,2016-04-23,2149,4363,0,201,0,1239,0.0,2.930000067,0.0,0.0,,,
456,4445114986,2016-04-24,2247,5002,0,244,0,1196,0.0,3.359999895,0.0,0.0,,,
457,4445114986,2016-04-25,2070,3385,0,179,0,916,0.0,2.269999981,0.0,0.0,345.0,328.0,1.0
458,4445114986,2016-04-26,2291,6326,29,180,1,839,2.410000086,1.960000038,0.039999999,0.0,391.0,353.0,2.0
459,4445114986,2016-04-27,2361,7243,32,194,1,839,2.619999886,2.380000114,0.029999999,0.0,374.0,332.0,1.0
460,4445114986,2016-04-28,2203,4493,0,236,0,762,0.0,3.00999999,0.0,0.0,442.0,419.0,1.0
461,4445114986,2016-04-29,2196,4676,0,226,0,1106,0.0,3.130000114,0.0,0.0,108.0,106.0,1.0
462,4445114986,2016-04-30,2363,6222,0,290,0,797,0.0,4.179999828,0.0,0.0,353.0,322.0,1.0
463,4445114986,2016-05-01,2246,5232,0,240,0,741,0.0,3.50999999,0.0,0.0,459.0,439.0,2.0
464,4445114986,2016-05-02,2336,6910,27,200,4,667,2.210000038,2.349999905,0.189999998,0.0,542.0,502.0,1.0
465,4445114986,2016-05-03,2421,7502,30,233,2,725,2.480000019,2.579999924,0.109999999,0.0,450.0,417.0,2.0
466,4445114986,2016-05-04,2070,2923,0,180,0,897,0.0,1.960000038,0.0,0.0,363.0,337.0,2.0
467,4445114986,2016-05-05,2120,3800,2,185,6,734,0.119999997,2.180000067,0.239999995,0.0,513.0,462.0,2.0
468,4445114986,2016-05-06,2211,4514,0,229,0,809,0.0,3.029999971,0.0,0.0,402.0,374.0,2.0
469,4445114986,2016-05-07,2123,5183,26,108,4,866,2.130000114,1.25,0.189999998,0.0,436.0,401.0,2.0
470,4445114986,2016-05-08,2423,7303,0,308,8,733,0.0,4.650000095,0.25,0.0,391.0,361.0,1.0
471,4445114986,2016-05-09,2281,5275,0,266,0,641,0.0,3.539999962,0.0,0.0,533.0,457.0,1.0
472,4445114986,2016-05-10,2181,3915,0,231,0,783,0.0,2.630000114,0.0,0.0,426.0,405.0,1.0
473,4445114986,2016-05-11,2499,9105,34,232,22,622,2.25,2.859999895,1.0,0.0,530.0,499.0,1.0
474,4445114986,2016-05-12,1212,768,0,58,0,380,0.0,0.519999981,0.0,0.0,501.0,483.0,1.0
475,4558609924,2016-04-12,1909,5135,0,318,0,1122,0.0,3.390000105,0.0,0.0,,,
476,4558609924,2016-04-13,1722,4978,19,127,7,1287,1.24000001,1.610000014,0.439999998,0.0,,,
477,4558609924,2016-04-14,1922,6799,0,279,0,1161,0.0,4.489999771,0.0,0.0,,,
478,4558609924,2016-04-15,2121,7795,17,262,30,1131,0.589999974,3.730000019,0.839999974,0.0,,,
479,4558609924,2016-04-16,1997,7289,8,308,12,1112,0.550000012,3.5,0.75,0.0,,,
480,4558609924,2016-04-17,2117,9634,7,304,19,1110,0.550000012,4.710000038,1.139999986,0.0,,,
481,4558609924,2016-04-18,2116,8940,14,331,15,1080,0.980000019,4.0,0.930000007,0.0,,,
482,4558609924,2016-04-19,1876,5401,1,248,9,1182,0.050000001,3.160000086,0.360000014,0.0,,,
483,4558609924,2016-04-20,1788,4803,0,222,0,1218,0.0,3.170000076,0.0,0.0,,,
484,4558609924,2016-04-21,2486,13743,6,432,21,844,0.419999987,7.699999809,0.970000029,0.0,137.0,126.0,1.0
485,4558609924,2016-04-22,2094,9601,20,273,25,1122,1.370000005,3.470000029,1.5,0.0,,,
486,4558609924,2016-04-23,2085,6890,5,308,5,1122,0.340000004,4.010000229,0.200000003,0.0,,,
487,4558609924,2016-04-24,2173,8563,0,395,0,1045,0.0,5.650000095,0.0,0.0,,,
488,4558609924,2016-04-25,2225,8095,18,340,10,993,0.589999974,4.510000229,0.25,0.0,,,
489,4558609924,2016-04-26,2223,9148,12,283,41,1062,0.430000007,3.589999914,2.029999971,0.0,121.0,103.0,1.0
490,4558609924,2016-04-27,2098,9557,27,312,14,1087,1.960000038,3.460000038,0.889999986,0.0,,,
491,4558609924,2016-04-28,2185,9451,1,367,11,985,0.02,5.949999809,0.270000011,0.0,,,
492,4558609924,2016-04-29,1918,7833,15,197,29,1096,1.019999981,2.309999943,1.850000024,0.0,179.0,171.0,1.0
493,4558609924,2016-04-30,2105,10319,7,293,29,1111,0.469999999,4.460000038,1.889999986,0.0,,,
494,4558609924,2016-05-01,1692,3428,0,190,0,1121,0.0,2.269999981,0.0,0.0,129.0,115.0,1.0
495,4558609924,2016-05-02,2066,7891,0,383,0,1057,0.0,5.21999979,0.0,0.0,,,
496,4558609924,2016-05-03,1953,5267,21,237,10,1172,0.600000024,2.599999905,0.280000001,0.0,,,
497,4558609924,2016-05-04,1842,5232,0,252,0,1188,0.0,3.460000038,0.0,0.0,,,
498,4558609924,2016-05-05,2262,10611,14,370,8,1048,1.00999999,5.510000229,0.5,0.0,,,
499,4558609924,2016-05-06,1722,3755,0,202,0,1238,0.0,2.480000019,0.0,0.0,,,
500,4558609924,2016-05-07,1973,8237,23,233,16,1116,1.610000014,2.829999924,1.0,0.0,,,
501,4558609924,2016-05-08,2666,6543,66,238,35,1019,1.799999952,2.019999981,0.5,0.0,134.0,123.0,1.0
502,4558609924,2016-05-09,2223,11451,6,339,30,1065,0.430000007,5.519999981,1.620000005,0.0,,,
